AccountName,IsPrivate,Name,StageName,Amount,CloseDate,Type,Subscription_Start_Date__c,Subscription_End_Date__c,OTR__c,ASV__c,Users__c
MUNICIPIO DE LOS CABOS BCS,0,Opp1704,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
MUNOZ REYES CUAUHTEMOC,0,Opp1705,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Murex N.A. Ltd,0,Opp1706,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
MURPAC OF FORT WAYNE,0,Opp1707,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
MURPAC OF NEW MEXICO,0,Opp1708,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
MURPAC OF TENNESSEE,0,Opp1709,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
MURPAC SERVICES INC,0,Opp1710,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
MYCISA CONEXIONES SA DE CV,0,Opp1711,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
NACIONAL DE COBRE SA DE CV,0,Opp1712,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
NANJING HENGRUN HONGSU TRADING CO LTD,0,Opp1713,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
National Manufacturing Co.,0,Opp1714,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
NATIONAL MATERIAL OF MEXICO S DE R L DE CV,0,Opp1715,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
NEBSYS DIGITAL SA DE CV,0,Opp1716,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Neelam Linens And Garments India Pvt Ltd.,0,Opp1717,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
NETTOYER SA DE CV,0,Opp1718,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
New Chapter Trading Company,0,Opp1719,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
New Group Limited,0,Opp1720,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
NEW YORK DELI SA DE CV,0,Opp1721,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
New York Pty Ltd,0,Opp1722,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
NICO DE MEXICO SA DE CV,0,Opp1723,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
NIDIA REBECA FLORES CUSI,0,Opp1724,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
NIEHOFF ENDEX NORTH AMERICA INC_ERROR,0,Opp1725,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
NIETO Y CIA SA DE CV,0,Opp1726,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
NILFISK ADVANCE DE MEXICO S DE RL DE CV,0,Opp1727,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
NINGBO BRIDGE IMP AND EXP CO LTD,0,Opp1728,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
NINGBO BRONCO ARTS AND CRAFTS FACTORY,0,Opp1729,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
NINGBO MOTO IMP AND EXP CO LTD,0,Opp1730,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Lonzo Parker Maria Bradtke,0,Opp1731,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Cloyd Wilkinson April Bins,0,Opp1732,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Hilton O'Conner Emely Marquardt,0,Opp1733,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Micah Bernier Elliot Botsford,0,Opp1734,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Lambert Roob I Kelli Harvey,0,Opp1735,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Maude Gerlach Jr. Vinnie O'Conner,0,Opp1736,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Dr. Jaleel Blanda Dr. Sheldon Ferry,0,Opp1737,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Chris Ward Delta Howe,0,Opp1738,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Eleonore Roberts III Cassandra Adams,0,Opp1739,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Emilio Huel Buddy Hyatt,0,Opp1740,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Minerva Waters Sadie Bernier,0,Opp1741,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Evalyn Schmidt PhD Dora Mann,0,Opp1742,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Jamey Block Emma Keebler,0,Opp1743,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Ryleigh Emmerich Dan Will,0,Opp1744,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Dario Larson Jeanie Kuhic,0,Opp1745,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Alan Swaniawski I Griffin Cronin,0,Opp1746,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Florida Bode Keagan O'Conner,0,Opp1747,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Alverta Labadie MD Abbie Collins,0,Opp1748,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Zoe Larkin Melissa Sanford,0,Opp1749,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Kara Goldner Tommie Schaden,0,Opp1750,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Kaley Schamberger Ashly Schmidt,0,Opp1751,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Casey O'Hara Abelardo Schultz,0,Opp1752,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Orrin Weber Vernon Bernier,0,Opp1753,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Citlalli Beatty Erling Rath,0,Opp1754,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Hayley Feil Hardy Fadel,0,Opp1755,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Stanford Hickle Lori Mante,0,Opp1756,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Ron Toy IV Rocky Deckow,0,Opp1757,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Shayna Brakus Dax Champlin,0,Opp1758,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Cheyenne Kirlin MD Clementine Dickinson DVM,0,Opp1759,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Alisha Lockman Serena Quitzon,0,Opp1760,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Ryann Koelpin Juliet Effertz,0,Opp1761,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Brando Ziemann Aylin Krajcik,0,Opp1762,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Ayana Mayert Johnny Kunde,0,Opp1763,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Dewitt Gislason Autumn Bauch,0,Opp1764,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Sydni Daugherty DDS Zachariah Schulist,0,Opp1765,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Alisa D'Amore Davonte Bosco,0,Opp1766,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Cielo Reichel Kianna Dickens IV,0,Opp1767,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Triston Hickle Meggie Smith,0,Opp1768,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Aurore Schultz Abby Crona,0,Opp1769,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Elmo McGlynn Kari Becker,0,Opp1770,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Herminio Skiles Leonard Haley DDS,0,Opp1771,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Glennie Stokes Jason Dickinson,0,Opp1772,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Damien Larson Susie Tromp,0,Opp1773,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Magali Johns Odessa Mann III,0,Opp1774,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Elliott Ziemann Breanna O'Connell,0,Opp1775,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Laury Wolff Bernard Herman,0,Opp1776,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Holly Brakus Brock Windler,0,Opp1777,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Amos Yundt IV Erling Maggio Jr.,0,Opp1778,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Brennan Schoen Odessa Thompson,0,Opp1779,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Martina Cummings Hollis Zboncak,0,Opp1780,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Jeramy Emard Alize Moen,0,Opp1781,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Connie Grady Miracle Schneider,0,Opp1782,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Antonette Farrell Anne Schneider,0,Opp1783,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Zack Roberts Aglae Herman,0,Opp1784,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Earlene Graham Lempi Quigley,0,Opp1785,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Cara Ratke Ernesto Morissette,0,Opp1786,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Lucile Smith Rudy Ferry,0,Opp1787,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Tamia Crooks Ryley Sauer,0,Opp1788,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Candida Little Orval Morissette,0,Opp1789,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Virginia Sawayn Noble Ratke,0,Opp1790,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Jackie Wehner Jewel Lesch,0,Opp1791,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Emmanuelle Weber Juanita Effertz,0,Opp1792,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Johnson Smith Kennedy Konopelski,0,Opp1793,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Issac Leannon Jayme Satterfield,0,Opp1794,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Wilber Turcotte Martina O'Keefe,0,Opp1795,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Cecil Grant Rashad Kuhn,0,Opp1796,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Aiyana Deckow Nola Schultz,0,Opp1797,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Donavon Murazik DDS Cassie Barton,0,Opp1798,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Malcolm Casper Graciela Kuhlman,0,Opp1799,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Neal Schmidt Viva Glover,0,Opp1800,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Kennedi Fadel Madilyn Parker,0,Opp1801,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Maryjane Pfeffer Jaren Bayer,0,Opp1802,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Russell Feil Cordelia Lockman,0,Opp1803,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Augustus Moore Hailie Effertz,0,Opp1804,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Nelson Waelchi Gregory Haag,0,Opp1805,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Nicola O'Hara Janie Homenick,0,Opp1806,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Gavin Harvey Russel Cole MD,0,Opp1807,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Reina Tromp Elsie O'Conner,0,Opp1808,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Evangeline Graham Marcella Ullrich DVM,0,Opp1809,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Carroll Hessel Lou Ziemann,0,Opp1810,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Manuel O'Conner Mona Ebert,0,Opp1811,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Muhammad Waters V Mitchel Monahan,0,Opp1812,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Bonita Schmitt Kendra Gerlach,0,Opp1813,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Brice Veum Dr. Santina Bruen,0,Opp1814,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Mollie O'Connell IV Bonnie Nikolaus,0,Opp1815,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Magdalena Bernhard Aliya Maggio,0,Opp1816,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Abdiel Ondricka Blanca Veum,0,Opp1817,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Lonie Sipes Serenity Murphy,0,Opp1818,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Abe Carter Clark Treutel,0,Opp1819,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Jon Heller Christy Medhurst,0,Opp1820,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Brant Jenkins Jazmyn Bruen,0,Opp1821,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Ole Weissnat Hulda Balistreri,0,Opp1822,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Julius Yundt Johanna Lubowitz,0,Opp1823,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Bradly Runolfsdottir Jazmyn Windler,0,Opp1824,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Wilhelmine Predovic Loyce Beahan,0,Opp1825,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Miss Ardith Beatty Anne Waters,0,Opp1826,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Lila Bogan Kaycee Murphy,0,Opp1827,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Sienna Fadel Demarcus Bogan PhD,0,Opp1828,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Elta O'Kon Trent VonRueden,0,Opp1829,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Caterina Schimmel Dr. Nelle Howell,0,Opp1830,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Angus Franecki Paige Macejkovic MD,0,Opp1831,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Eugene D'Amore Cordie Schultz,0,Opp1832,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Bud Conn Burdette King,0,Opp1833,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Chadrick Medhurst Cielo McLaughlin,0,Opp1834,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Alvah West Jaquelin Hoppe,0,Opp1835,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Mekhi Medhurst Marcellus McDermott,0,Opp1836,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Ransom McCullough Tom Beatty,0,Opp1837,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Gino Hackett I Michelle Douglas,0,Opp1838,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Kennedi Harris Carolyn Trantow,0,Opp1839,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Vernice Miller Helen Dickens,0,Opp1840,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Bridie Feest Nina Murray,0,Opp1841,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Kacie Runolfsson Nikki Walter,0,Opp1842,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Maurice Brakus Talia Hyatt,0,Opp1843,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Kurt Gutmann Jimmy Ledner,0,Opp1844,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Horacio Mann Mitchel Nitzsche,0,Opp1845,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Aleen Gaylord Audrey Fisher,0,Opp1846,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Cassandre McLaughlin Franco Lindgren,0,Opp1847,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Josefina Walter Clara Blanda,0,Opp1848,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Hermann Kiehn Leonie Rowe,0,Opp1849,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Janice Wiegand Shad Conn,0,Opp1850,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Marc Gleason Ben Dach,0,Opp1851,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Katarina Treutel Jr. Evans Macejkovic,0,Opp1852,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Judge Parker DVM Lisa Luettgen,0,Opp1853,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Dawn Moore Corine Lynch,0,Opp1854,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Willie Wiegand Lavonne Runte,0,Opp1855,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Emily Orn Webster Johns,0,Opp1856,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Mack Mayer Boyd Haag,0,Opp1857,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Maryjane Heller Maribel Kessler,0,Opp1858,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Ashley Connelly Zaria Weber,0,Opp1859,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Hubert Ortiz Miss Jammie Jakubowski,0,Opp1860,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Brianne Torp Birdie Hirthe,0,Opp1861,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Maureen Pollich PhD Aliyah Graham,0,Opp1862,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Johathan McCullough Nikki Kassulke,0,Opp1863,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Arianna Dickinson Ceasar Metz,0,Opp1864,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Emerson Schowalter Toy Brown,0,Opp1865,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Rachael Armstrong Joel Cormier,0,Opp1866,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Zula Brown Cali Blick,0,Opp1867,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Trever Dach Kaya Jast,0,Opp1868,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Gilbert Parisian Willa Keebler,0,Opp1869,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Alfredo Koelpin Martin Feeney,0,Opp1870,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Mozelle Bosco Valerie Ullrich,0,Opp1871,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Einar Cassin Arthur Stroman,0,Opp1872,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Forest Gleason Beau Steuber,0,Opp1873,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Stephania Collier Otis Vandervort,0,Opp1874,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Santos Hilpert Emilio Hagenes I,0,Opp1875,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Annetta Treutel Rodger Adams,0,Opp1876,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Oleta Sipes Haylie Spinka I,0,Opp1877,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Dr. Trycia Rosenbaum Madaline Pagac,0,Opp1878,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Rylee Kunde Jayce Gutmann,0,Opp1879,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Marty Koepp Willow Boyle,0,Opp1880,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Miss Josiah Weber Mireille Huels,0,Opp1881,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Blaze Macejkovic Gabe Bosco,0,Opp1882,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Jodie Wehner Mozell Kiehn,0,Opp1883,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Taylor Larkin Marlon Abernathy IV,0,Opp1884,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Lorine Hudson Kurt Kulas,0,Opp1885,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Zelda Schmitt Cyrus Schmidt,0,Opp1886,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Vinnie Maggio Shaniya Watsica,0,Opp1887,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Anthony Schmeler Fanny Auer,0,Opp1888,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Cory Bartell Arlene Schuppe,0,Opp1889,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Annette Kerluke Major Becker,0,Opp1890,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Pansy Moore William Bernier I,0,Opp1891,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Ted Schroeder Lorenz DuBuque,0,Opp1892,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Elton Berge Clarabelle Gleichner,0,Opp1893,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Sofia Sanford Rhiannon Kulas,0,Opp1894,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Johnnie Wunsch Ethan Goldner,0,Opp1895,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Brionna Corkery Irwin O'Kon,0,Opp1896,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Orpha Boehm III Reinhold Schuppe I,0,Opp1897,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Dr. Yoshiko Wilderman Rosalia Kulas,0,Opp1898,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Eino Hegmann Miguel Kuhlman IV,0,Opp1899,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Lee Hermann Miss Lionel McDermott,0,Opp1900,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Alysa Johnston Danial Glover,0,Opp1901,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Savion Friesen Domenica Thiel,0,Opp1902,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Cara Pouros Miss Brenna Bode,0,Opp1903,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Luis Bogan Vinnie Durgan,0,Opp1904,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Ara Powlowski Tracy Jacobi,0,Opp1905,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
Aurelia Weber Maxwell Wintheiser,0,Opp1906,Closed Won,220000,2011-06-26,New Customer,2013-09-01,2013-09-30,10,20,30
